Pump pulses;Hypo. tank level;Chlorine setpoint;Dosing pump;UV percentage;Flow;Influent turbidity;Effluent turbidity;pH;Coagulant PPM
43.22;52.56;0.7;2;33.23;94.22;3.95;0.61;7.92;17.72
57.04;78.62;0.7;1;25.9;96.09;0.61;0.32;8.79;0
72.45;39.19;0.7;1;31.51;106.41;0.64;0.29;8.55;0
41.85;67.12;0.7;2;34.09;96.56;0.56;0.29;8.87;0
59.85;70;0.7;1;32.43;92.81;0.76;0.42;8.98;0
43.09;72.44;0.7;2;21.84;85.78;1.09;0.57;8.79;0
42.97;68.5;0.7;2;35.7;100.78;0.64;0.29;8.87;0
54.23;82.88;0.7;1;26.68;91.72;2.58;0.82;8.72;0
68.85;38.94;0.7;1;31.89;100.16;0.58;0.28;8.63;0
65.14;74;1;2;16.03;81.09;2.16;1.04;9.15;0
65.14;73.94;1;2;16.28;81.41;2.15;1.02;9.13;0
42.08;67.06;0.7;2;36.05;100.78;0.57;0.29;8.93;0
43.09;72.5;0.7;2;22.14;85.16;1.12;0.57;8.79;0
44.44;64.19;0.7;2;35.05;98.59;1.2;0.56;9.06;0
50.51;73.56;0.7;2;18.47;85.16;1.35;0.7;8.93;0
70.31;39.13;0.7;1;31.6;97.03;0.58;0.28;8.56;0
58.84;72.06;0.7;1;30.5;87.97;2.03;0.94;8.82;0
47.47;84;0.7;1;31.39;90.16;0.55;0.26;8.79;0
60.22;53.25;0.7;1;33.27;93.44;2.48;1.17;8.02;0
55.69;78.31;0.7;1;26.1;96.56;0.58;0.3;8.81;0
49.02;51.44;0.7;2;35.29;99.69;1.46;1.02;7.96;0
51.97;39.88;0.7;2;30.06;92.81;0.64;0.34;8.59;0
44.89;76.44;0.7;2;27.45;99.22;0.54;0.24;8.64;0
44.78;76;0.7;2;28.01;95.31;0.58;0.24;8.62;0
49.73;85.56;0.7;1;32.87;92.19;0.58;0.22;8.67;0
60.53;70;0.7;1;32.17;92.03;0.76;0.43;8.94;0
43.09;67.37;0.7;2;35.68;102.81;0.58;0.3;9.02;0
50.51;73.56;0.7;2;18.42;84.22;1.34;0.7;8.93;0
42.86;64.25;0.7;2;32.24;93.44;0.98;0.56;9.01;0
41.06;64.06;0.7;2;32.1;90.16;0.92;0.52;9.11;0
46.57;84.06;0.7;1;30.87;85.94;0.61;0.29;8.77;0
54.3;47.5;0.7;1;31.72;89.22;1.52;1.01;7.94;0
51.64;66.37;0.7;1;34.92;95.78;0.55;0.28;8.92;0
53.21;69.12;0.7;1;36.1;100.78;0.67;0.26;8.93;0
50.06;85.31;0.7;1;32.44;91.25;0.55;0.21;8.67;0
46.01;72.69;0.7;2;21.71;87.5;0.93;0.51;8.77;0
45.33;48.06;0.7;2;31.51;88.12;1.65;1.07;7.98;0
56.7;62.44;0.7;2;34.48;97.19;2.59;1.31;9.14;0
56.7;62.44;0.7;2;34.52;96.56;3;1.36;9.17;0
41.74;63.94;0.7;2;31.78;88.75;1.05;0.54;9.02;0
43.2;67.25;0.7;2;36.39;104.53;0.57;0.29;8.86;0
64.12;59.94;0.7;1;35.51;101.25;2.38;1.17;8.22;0
46.35;62.12;0.7;2;33.02;90.31;10.76;0.99;9.23;24.69
51.75;66.5;0.7;1;35.4;96.87;0.56;0.28;8.88;0
37.46;84.69;0.7;2;33.33;95;0.61;0.23;8.68;0
42.53;68.37;0.7;2;35.55;98.44;0.62;0.29;8.88;0
46.07;50.25;0.7;2;33.24;93.75;8.5;1.19;7.8;17.02
43.2;67.25;0.7;2;36.02;104.06;0.57;0.29;8.86;0
39.26;65.87;0.7;2;32.71;93.91;0.55;0.28;9;0
44.78;64.56;0.7;2;33.96;97.03;1.19;0.64;9.12;0
39.38;68.37;0.7;2;32.09;90.62;0.61;0.28;8.85;0
46.57;76.75;0.7;2;27.1;100.78;0.6;0.28;8.52;0
44.66;76.87;0.7;2;27.15;94.22;0.63;0.28;8.45;0
46.8;62.06;0.7;2;31.8;88.59;5.89;1.31;9.05;18.26
41.06;64.06;0.7;2;31.77;90;0.9;0.51;9.11;0
56.47;69.75;0.7;1;30.2;86.56;0.72;0.4;8.89;0
50.06;85.31;0.7;1;32.81;91.41;0.58;0.21;8.66;0
45.51;48.13;0.7;2;31.13;88.12;1.65;1.07;7.98;0
62.72;50.88;0.7;1;35.99;100.94;1.23;0.89;7.98;0
69.86;62.88;0.7;1;32.76;91.72;2.01;1.12;8.96;0
65.14;74.06;1;2;16.01;80.62;2.14;1.06;9.14;0
57.04;78.62;0.7;1;25.72;97.81;0.61;0.32;8.76;0
47.59;73.12;0.7;2;19.97;87.03;1.15;0.6;9.18;0
39.71;66.81;0.7;2;32.22;92.66;0.55;0.28;9.04;0
51.27;50.38;0.7;1;32.71;93.44;4.86;0.35;7.95;18.48
51.41;66.31;0.7;1;35.82;100;0.56;0.28;8.96;0
46.01;72.69;0.7;2;22.24;86.87;0.95;0.51;8.78;0
43.09;67.37;0.7;2;37.38;105.16;0.59;0.3;9.05;0
57.71;78.75;0.7;1;25.67;95.78;0.61;0.32;8.76;0
46.46;62.12;0.7;2;32.68;91.09;10.33;1.04;9.24;19.79
55.8;78.31;0.7;1;26.22;97.66;0.58;0.31;8.8;0
48.04;70.75;0.7;2;32.69;91.72;1.15;0.65;9.07;0
62.1;49.38;0.7;1;32.18;90.16;2.21;1.31;7.84;0
49.84;84.06;0.7;1;31.51;87.97;0.84;0.32;8.71;0
51.97;38.31;0.7;2;32.41;97.66;0.58;0.26;8.58;0
62.49;50.88;0.7;1;35.02;99.84;1.23;0.89;7.98;0
67.72;37.5;0.7;1;32.87;100.94;0.61;0.25;8.59;0
52.42;47.31;0.7;1;29.63;83.12;1.44;0.97;7.97;0
46.46;59.31;0.7;2;33.52;95;1.83;0.99;8.23;0
54.02;50.31;0.7;1;31.64;89.22;9.8;0.71;7.81;17.87
43.09;67.37;0.7;2;36.48;104.06;0.58;0.3;9.01;0
35.44;84.5;0.7;2;30.79;85.47;0.61;0.22;8.73;0
45.67;72.75;0.7;2;22.07;83.75;0.99;0.52;8.76;0
56.47;69.75;0.7;1;31.67;87.66;0.73;0.4;8.87;0
35.44;84.44;0.7;2;30.15;84.06;0.61;0.22;8.73;0
45.64;48.31;0.7;2;31.64;87.97;1.68;1.08;7.94;0
41.06;64.12;0.7;2;31.84;90.16;0.9;0.52;9.12;0
44.44;64.19;0.7;2;34.66;97.97;0.96;0.54;9.08;0
49.28;41.37;0.7;2;27.78;90.78;0.84;0.46;8.58;0
42.41;86.19;0.7;2;33.25;99.22;0.61;0.24;8.64;0
50.06;85.31;0.7;1;32.55;90.16;0.58;0.21;8.67;0
46.8;76.69;0.7;2;27.54;98.75;0.54;0.26;8.57;0
47.59;62.06;0.7;2;32.8;90.62;7.06;1.24;9.23;19.46
40.61;66;0.7;2;35.68;99.37;0.56;0.29;9.2;0
37.69;84.69;0.7;2;33.25;93.44;0.61;0.22;8.68;0
53.93;47.5;0.7;1;31.15;87.5;1.52;1.02;7.94;0
49.28;41.31;0.7;2;27.75;91.25;0.84;0.46;8.58;0
46.57;76.75;0.7;2;27.35;99.69;0.61;0.28;8.51;0
65.25;37.88;0.7;1;32.67;97.97;0.84;0.24;8.63;0
58.39;78.5;0.7;1;26.04;100.16;0.58;0.32;8.81;0
54.82;47.75;0.7;1;30.67;86.72;1.54;1.02;7.92;0
54;67.94;0.7;1;34.52;96.87;0.59;0.3;8.78;0
43.09;68.81;0.7;2;35.64;102.97;0.65;0.29;8.72;0
44.1;80.75;0.7;2;21.7;90.62;0.87;0.49;8.89;0
66.49;74.31;1;2;15.7;80.94;2.9;1.29;8.77;0
46.57;73.19;0.7;2;19.86;80.62;1.11;0.58;9.18;0
39.26;65.81;0.7;2;32.23;94.06;0.54;0.28;9.01;0
42.86;64.25;0.7;2;33.38;93.28;0.98;0.56;9.01;0
70.3;52.75;1;2;32.39;95.94;2.79;1.49;8.06;0
49.95;41.5;0.7;2;27.55;90.78;0.84;0.47;8.54;0
50.85;39.81;0.7;2;30.27;98.75;0.9;0.35;8.61;0
38.59;65.62;0.7;2;31.69;90.31;0.66;0.28;9.12;0
56.3;51.88;0.7;1;30.61;85.47;2.08;1.15;7.94;0
51.19;67.56;0.7;1;33.15;92.03;0.56;0.29;9.12;0
43.81;52.62;0.7;2;32.37;90.94;4.08;0.57;7.94;18.21
53.55;69.12;0.7;1;34.88;97.03;0.68;0.27;8.94;0
43.87;80.75;0.7;2;21.96;89.53;0.87;0.46;8.96;0
44.1;80.75;0.7;2;21.82;89.53;0.87;0.47;8.92;0
49.28;75.37;0.7;2;25.95;104.38;0.71;0.34;8.67;0
39.83;66.94;0.7;2;32.3;92.81;0.56;0.28;9;0
51.64;38.25;0.7;2;32.44;95.94;0.58;0.25;8.6;0
63.56;70.12;0.7;1;34.08;97.34;0.78;0.44;8.94;0
43.87;80.75;0.7;2;21.99;86.87;0.87;0.46;8.97;0
46.69;73.19;0.7;2;19.46;80.62;1.12;0.58;9.17;0
43.31;76.56;0.7;2;27.6;96.25;0.55;0.24;8.64;0
45.84;48.38;0.7;2;32.01;89.69;1.7;1.09;7.92;0
41.17;65.62;0.7;2;35.13;98.28;0.56;0.28;9.09;0
46.35;75.75;0.7;2;27.02;97.03;0.72;0.3;8.61;0
49.84;66.12;0.7;1;32.97;91.72;0.57;0.28;9.06;0
50.63;66.62;0.7;1;35.73;102.19;0.55;0.29;8.94;0
77.4;71.75;1;1;31.25;86.25;2.23;1.17;9.08;0
61.31;60.19;0.7;1;33.12;94.53;2.61;1.11;8.21;0
51.75;73.56;0.7;2;18.11;86.41;1.39;0.74;8.91;0
46.57;80.87;0.7;2;21.24;88.75;0.93;0.54;8.8;0
50.17;66.5;0.7;1;33.3;96.72;0.54;0.28;8.88;0
60.19;70;0.7;1;32.87;91.41;0.77;0.43;8.96;0
55.01;50.25;0.7;1;32.01;90.78;10.26;0.81;7.81;18
55.8;78.31;0.7;1;26.39;96.87;0.58;0.3;8.82;0
45.9;59.31;0.7;2;33.47;93.44;1.83;0.99;8.23;0
52.76;39.94;0.7;2;29.92;95.62;0.69;0.35;8.55;0
66.49;38.81;0.7;1;31.94;95.47;0.58;0.28;8.62;0
41.96;58.87;0.7;2;31.07;87.66;1.67;0.89;8.22;0
46.57;76.75;0.7;2;27.14;101.72;0.63;0.28;8.52;0
48.62;51.44;0.7;2;34.5;97.66;1.47;1.01;7.96;0
47.14;41.37;0.7;2;27.69;87.81;0.84;0.45;8.57;0
39.38;68.31;0.7;2;32.03;91.09;0.6;0.28;8.8;0
44.78;59.19;0.7;2;32.56;92.5;1.66;0.91;8.23;0
41.74;63.94;0.7;2;32.06;89.37;0.97;0.54;9.02;0
44.44;64.19;0.7;2;34.92;97.97;1.18;0.57;9.06;0
43.65;58.87;0.7;2;31.93;89.06;1.52;0.86;8.22;0
44.78;76.5;0.7;2;27.7;96.56;0.53;0.24;8.64;0
48.86;51.44;0.7;2;34.96;98.75;1.46;1.02;7.96;0
52.87;38.63;0.7;2;32.15;98.12;0.61;0.28;8.57;0
50.63;66.69;0.7;1;36.22;101.56;0.58;0.29;9.13;0
45.35;48.06;0.7;2;31.2;87.66;1.62;1.06;7.98;0
35.44;84.5;0.7;2;30.5;84.37;0.58;0.22;8.73;0
54.1;47.62;0.7;1;31;86.25;1.53;1.02;7.92;0
55.86;49.81;1;2;30.79;86.87;3.96;2.04;7.79;19.02
69.07;74.06;1;2;15.76;86.25;2.34;1.14;9.12;0
40.84;75;0.7;2;30.39;90.78;7.33;0.07;8.71;19.49
45;76.87;0.7;2;27.18;97.5;0.55;0.26;8.46;0
53.55;64.87;0.7;1;31.3;88.75;1.83;0.89;9.2;0
48.94;83.94;0.7;1;31.13;87.19;0.64;0.32;8.75;0
43.31;64.44;0.7;2;33.55;94.53;1.06;0.61;9.07;0
49.28;75.31;0.7;2;26.07;101.72;0.71;0.32;8.66;0
49.61;37.19;0.7;2;33.02;95.94;0.61;0.24;8.71;0
50.85;65.31;0.7;1;34.05;97.03;5.86;0.54;9.12;21.12
76.84;71.81;1;1;31.72;87.81;2.58;1.26;8.97;0
46.57;80.87;0.7;2;21.18;90.47;0.93;0.53;8.8;0
45.67;72.56;0.7;2;21.89;84.84;1.06;0.56;8.78;0
58.8;48.81;0.7;1;32.06;90.47;1.76;1.12;7.89;0
53.88;47.62;0.7;1;30.13;85.16;1.57;1.02;7.92;0
42.86;64.25;0.7;2;32.71;92.03;0.97;0.57;9.01;0
58.16;69.87;0.7;1;34.41;99.06;0.76;0.43;9.01;0
54.22;47.5;0.7;1;31.18;87.5;1.52;1.02;7.94;0
44.33;81.25;0.7;2;20.4;90;1.04;0.59;9.16;0
58.54;48.87;0.7;1;32.32;89.53;1.87;1.14;7.89;0
42.75;68.5;0.7;2;35.81;99.84;0.69;0.29;8.88;0
41.85;67.06;0.7;2;33.96;96.41;0.57;0.29;8.87;0
52.54;65.06;0.7;1;31.63;91.25;3.11;1.05;9.03;0
45.21;48.06;0.7;2;31.64;88.44;1.63;1.06;7.98;0
62.33;41;0.7;1;28.24;90.78;0.78;0.45;8.53;0
63.22;59.81;0.7;1;34.85;98.28;2.28;1.12;8.22;0
44.55;76.5;0.7;2;27.39;95.94;0.54;0.24;8.65;0
61.08;49.5;1;2;30.72;86.72;2.72;1.45;7.84;0
58.16;69.81;0.7;1;33.44;95.47;0.73;0.42;8.99;0
42.41;86.19;0.7;2;33.25;99.37;0.61;0.24;8.64;0
35.44;84.44;0.7;2;30.27;84.06;0.58;0.22;8.73;0
47.82;51.63;0.7;2;33.98;95.31;1.56;1.08;7.95;0
54.56;47.44;0.7;1;31.27;88.28;1.48;1.01;7.95;0
45.85;48.44;0.7;2;33.21;93.59;1.71;1.12;7.92;0
55.19;52.81;0.7;2;32.87;95;2.6;1.37;8.06;0
70.09;62.81;0.7;1;32.77;91.25;1.86;1.06;9;0
51.52;67.56;0.7;1;33.3;92.19;0.57;0.29;9.02;0
56.81;40.06;0.7;2;29.77;103.44;0.72;0.37;8.54;0
54.23;82.88;0.7;1;26.74;91.87;2.6;0.82;8.72;0
40.05;83.37;0.7;2;32.15;95.78;0.61;0.26;8.76;0
53.66;69.12;0.7;1;35.26;99.22;0.68;0.26;8.94;0
51.08;83;0.7;1;30.67;89.84;6.28;0.86;8.71;17.58
51.75;73.56;0.7;2;17.95;85.47;1.38;0.75;8.91;0
46.46;59.19;0.7;2;34.62;97.5;1.65;0.92;8.23;0
53.39;50.31;0.7;1;31.48;89.69;9.79;0.62;7.82;18.39
69.53;74.19;1;2;15.45;86.25;2.47;1.2;9.04;0
55.71;50.25;0.7;1;32.85;93.28;9.99;0.89;7.8;17.7
53.89;67.75;0.7;1;35.46;99.69;0.65;0.32;9.09;0
45.76;51.19;0.7;2;31.93;89.22;1.39;0.97;7.99;0
48.83;85.25;0.7;1;32.29;90.78;0.58;0.21;8.68;0
52.87;38.56;0.7;2;32.23;100.16;0.61;0.26;8.56;0
45;60.69;0.7;2;36.04;101.09;4.68;0.39;8.16;22.73
45.81;51.06;0.7;2;33.46;93.59;1.35;0.97;8.01;0
44.78;59.19;0.7;2;33.14;92.81;1.68;0.91;8.23;0
49.95;38.06;0.7;2;32.58;97.66;0.58;0.25;8.65;0
71.02;52.75;1;2;31.45;95.16;3.22;1.66;8.05;0
45.11;75.87;0.7;2;27.44;93.12;1;0.27;8.62;0
51.31;50.38;0.7;1;32.98;93.91;5.21;0.34;7.93;18.11
53.76;47.56;0.7;1;31.92;88.91;1.52;1.02;7.94;0
46.19;51.06;0.7;2;33.38;95;1.35;0.97;8;0
45.9;72.81;0.7;2;21.25;83.44;0.99;0.52;8.76;0
52.87;38.63;0.7;2;32.23;100.31;0.61;0.26;8.56;0
65.14;37.75;0.7;1;32.73;96.56;0.58;0.24;8.62;0
44.44;64.19;0.7;2;34.62;96.87;0.92;0.54;9.1;0
50.96;65;0.7;1;32.88;92.5;2.8;1.12;9.11;0
53.1;67.87;0.7;1;32.51;94.06;0.57;0.29;8.96;0
50.96;39.75;0.7;2;30.38;96.56;0.64;0.33;8.61;0
57.15;51.94;0.7;1;30.87;85.94;2.28;1.25;7.94;0
42.19;80.62;0.7;2;22.25;90;0.84;0.46;9.09;0
51.19;67.5;0.7;1;32.68;91.87;0.54;0.29;9.12;0
53.55;64.81;0.7;1;29.79;85.78;1.61;0.79;9.36;0
54.24;47.44;0.7;1;31.01;87.5;1.5;1.01;7.95;0
43.2;67.31;0.7;2;36.66;104.22;0.57;0.29;8.89;0
43.87;81.12;0.7;2;20.57;89.06;1.13;0.59;9.09;0
59.96;70;0.7;1;32.11;91.87;0.76;0.42;8.98;0
49.09;51.44;0.7;2;35.28;99.69;1.46;1.01;7.96;0
45.79;72.87;0.7;2;21.67;84.53;1.02;0.52;8.76;0
46.57;70.5;0.7;2;32.19;88.91;0.85;0.48;9.13;0
46.57;70.5;0.7;2;31.67;87.5;0.85;0.47;9.12;0
50.96;39.75;0.7;2;30.3;97.81;0.69;0.35;8.61;0
45.45;72.75;0.7;2;21.77;82.81;0.98;0.52;8.76;0
47.95;51.5;0.7;2;34.05;96.87;1.48;1.02;7.95;0
42.86;60.5;0.7;2;32.64;91.25;4.29;1.06;8.14;19.94
47.14;41.37;0.7;2;27.66;83.75;0.84;0.45;8.57;0
66.15;74.62;1;2;16.93;87.34;4.53;1.34;8.87;20.94
43.2;72.5;0.7;2;22.56;85.47;1.06;0.57;8.8;0
50.85;66.56;0.7;1;34.76;100.62;0.55;0.28;8.89;0
56.92;65;0.7;1;34.22;98.12;2.29;1.09;9.31;0
58.78;48.81;0.7;1;31.95;90.78;1.79;1.12;7.89;0
56.87;51.88;0.7;1;30.77;87.03;2.2;1.22;7.94;0
70.31;62.81;0.7;1;32.53;93.28;1.84;1.05;9;0
42.53;68.37;0.7;2;34.18;98.44;0.61;0.29;8.88;0
44.55;76.37;0.7;2;27.95;97.5;0.54;0.24;8.61;0
38.59;65.62;0.7;2;31.26;90.31;0.64;0.28;9.11;0
47.93;70.87;0.7;2;32.13;90.47;1.07;0.61;8.94;0
46.46;73.19;0.7;2;20.01;81.25;1.11;0.57;9.19;0
72.11;63.13;0.7;1;34.94;100.31;2.55;1.36;8.98;0
42.97;80.56;0.7;2;22.42;89.84;0.78;0.45;9.16;0
44.33;58.94;0.7;2;32.41;91.72;1.56;0.87;8.22;0
46.46;59.13;0.7;2;34.52;97.5;1.64;0.94;8.23;0
38.7;83.62;0.7;2;31.83;89.22;0.58;0.27;8.74;0
45;60.69;0.7;2;34.21;96.87;4.55;0.41;8.16;20.7
57.15;62.5;0.7;2;34.54;97.5;2.25;1.18;9.11;0
41.74;68.62;0.7;2;33.85;95;0.64;0.29;8.78;0
44.33;81.25;0.7;2;20.4;90.47;1.07;0.58;9.16;0
46.28;51.06;0.7;2;34.32;96.09;1.34;0.97;8.01;0
43.31;64.44;0.7;2;33.62;94.53;1.06;0.61;9.09;0
46.57;62.12;0.7;2;31.83;89.69;8.44;1.15;9.29;18.36
42.86;60.44;0.7;2;32.09;91.41;4.69;1.17;8.14;17.91
51.86;82.94;0.7;1;30.21;90.31;3.59;1.19;8.72;18.16
64.7;50.63;0.7;1;36.44;102.34;1.32;0.92;8;0
51.64;66.37;0.7;1;34.31;96.41;0.55;0.28;8.92;0
41.96;65.5;0.7;2;32.66;92.5;3.07;1.27;9.25;0
54.34;67.69;0.7;1;34.81;98.44;0.59;0.3;9.11;0
58.85;48.87;0.7;1;32.56;91.25;1.86;1.14;7.89;0
44.21;60.63;0.7;2;33.96;95.62;4.22;0.42;8.15;17.38
42.08;68.69;0.7;2;34.48;95.31;0.64;0.28;8.71;0
41.74;63.94;0.7;2;32.33;89.22;0.99;0.54;9.02;0
37.13;84.87;0.7;2;32.52;90.94;0.58;0.22;8.7;0
47.36;85.12;0.7;1;32.23;90.16;0.58;0.21;8.7;0
42.86;80.56;0.7;2;22.45;90.16;0.78;0.45;9.15;0
49.28;75.31;0.7;2;26.02;100.16;0.72;0.32;8.66;0
47.36;84;0.7;1;31.39;90.78;0.58;0.26;8.79;0
51.75;66.5;0.7;1;34.5;96.41;0.56;0.28;8.88;0
39.38;68.25;0.7;2;32.93;91.87;0.6;0.29;8.77;0
44.33;58.94;0.7;2;32.47;92.03;1.57;0.88;8.22;0
43.87;80.75;0.7;2;21.96;88.28;0.87;0.46;8.96;0
46.8;76.69;0.7;2;27.33;99.22;0.55;0.26;8.58;0
53.21;69.12;0.7;1;35.23;99.53;0.68;0.26;8.93;0
44.44;64.19;0.7;2;34.47;98.59;0.96;0.55;9.07;0
46.8;75.25;0.7;2;25.94;95;0.75;0.33;8.69;0
59.67;52.06;0.7;1;33.04;92.5;2.55;1.34;7.92;0
43.09;48;0.7;2;28.71;81.72;1.56;1.02;7.95;0
39.26;65.87;0.7;2;32.51;94.22;0.54;0.28;9;0
47.7;51.37;0.7;2;33.18;92.03;1.47;1;7.96;0
62.33;41;0.7;1;28.18;92.03;0.78;0.45;8.52;0
70.31;39.44;0.7;1;31.08;100.94;0.64;0.33;8.59;0
44.44;64.19;0.7;2;34;97.34;0.93;0.53;9.12;0
53.91;47.56;0.7;1;30.51;86.41;1.53;1.02;7.92;0
58.5;78.87;0.7;1;25.38;98.91;0.61;0.39;8.83;0
49.28;41.31;0.7;2;27.75;91.25;0.84;0.47;8.58;0
36.22;84.31;0.7;2;32.18;89.37;0.69;0.22;8.73;0
46.46;62.12;0.7;2;32.29;90.16;9.87;1.06;9.25;21.13
44.33;59;0.7;2;33.55;93.44;1.53;0.86;8.22;0
48.49;85.25;0.7;1;31.74;87.66;0.58;0.21;8.68;0
50.85;66.56;0.7;1;35.69;98.91;0.57;0.28;8.89;0
70.54;62.94;0.7;1;33.07;92.81;2.14;1.18;8.95;0
44.33;58.81;0.7;2;33.05;93.28;1.56;0.91;8.22;0
49.28;75.31;0.7;2;26.08;99.84;0.7;0.32;8.67;0
50.17;85.75;0.7;1;33.1;92.66;0.61;0.22;8.72;0
49.28;75.31;0.7;2;26.1;101.25;0.71;0.33;8.67;0
63.67;70.25;0.7;1;35.3;100;0.79;0.46;8.94;0
35.44;84.5;0.7;2;30.56;85;0.61;0.22;8.73;0
48.83;83.94;0.7;1;31.28;86.56;0.69;0.32;8.75;0
58.16;59.69;0.7;1;32.53;90.94;1.96;1;8.23;0
59.85;69.94;0.7;1;32.17;91.87;0.75;0.42;8.99;0
62.22;49.25;0.7;1;32.24;91.09;2.08;1.28;7.84;0
44.33;81.25;0.7;2;20.37;89.37;1.04;0.6;9.16;0
45.91;48.44;0.7;2;33.19;93.44;1.72;1.17;7.92;0
43.09;64.31;0.7;2;32.64;92.66;0.99;0.57;8.94;0
56.67;52.88;0.7;2;33.97;102.81;2.46;1.28;8.06;0
50.63;66.62;0.7;1;36.03;101.87;0.56;0.29;8.93;0
52.99;38.38;0.7;2;32.32;101.25;0.61;0.28;8.56;0
38.7;83.62;0.7;2;32;90.47;0.58;0.26;8.74;0
39.26;65.81;0.7;2;34.99;96.09;0.55;0.28;9.01;0
44.55;76.5;0.7;2;27.45;96.25;0.54;0.24;8.65;0
42.86;60.5;0.7;2;32.23;94.06;4.6;1.17;8.14;18.71
46.46;59.31;0.7;2;33.31;93.91;1.87;0.99;8.23;0
43.31;76.62;0.7;2;27.41;90;0.55;0.24;8.64;0
46.35;75.75;0.7;2;27.04;96.87;0.72;0.3;8.61;0
50.74;66.62;0.7;1;35.18;103.75;0.56;0.29;8.91;0
50.4;69;0.7;1;31.93;90.31;0.66;0.27;8.91;0
45.19;48.19;0.7;2;31.54;88.28;1.62;1.04;7.99;0
38.59;83.37;0.7;2;30.96;86.25;0.69;0.26;8.76;0
39.83;66.87;0.7;2;34.37;94.06;0.54;0.28;9.01;0
63.67;70.19;0.7;1;35.08;99.84;0.8;0.46;8.94;0
46.46;59.06;0.7;2;35.15;98.59;1.59;0.89;8.22;0
52.09;73.69;0.7;2;17.23;87.81;1.54;0.91;8.95;0
49.61;73.31;0.7;2;19.35;85;1.19;0.62;9.02;0
50.51;73.56;0.7;2;18.38;85.94;1.34;0.7;8.93;0
44.78;64.62;0.7;2;34.29;96.41;1.23;0.66;9.14;0
39.15;83.37;0.7;2;27.84;86.72;2.89;0.77;8.77;0
47.59;73.19;0.7;2;20.22;84.69;1.16;0.6;9.18;0
46.46;59.13;0.7;2;34.58;97.5;1.65;0.91;8.22;0
53.1;67.87;0.7;1;32.58;94.06;0.57;0.29;8.94;0
50.85;65;0.7;1;32.49;93.44;2.74;1.12;9.13;0
45.56;73.06;0.7;2;20.74;82.34;1.09;0.57;9.07;0
46.35;59.19;0.7;2;34.4;97.66;1.65;0.94;8.23;0
48.92;51.44;0.7;2;35.33;99.84;1.45;1.01;7.96;0
56.92;78.56;0.7;1;25.72;96.56;0.58;0.31;8.77;0
55.91;68.06;0.7;1;35.37;104.22;0.57;0.31;8.71;0
56.7;62.44;0.7;2;34.15;96.56;2.69;1.32;9.14;0
56.92;78.56;0.7;1;26.04;95.31;0.61;0.31;8.77;0
56.4;51.88;0.7;1;30.61;85.47;2.13;1.18;7.94;0
41.96;65.44;0.7;2;32.42;91.72;3.7;1.29;9.25;16.06
50.51;73.5;0.7;2;18.2;85.78;1.32;0.69;8.93;0
47.47;73.12;0.7;2;20.17;85.16;1.16;0.59;9.18;0
58.5;69.81;0.7;1;34.83;97.03;0.75;0.42;8.99;0
51.08;67.5;0.7;1;32.61;90.62;0.56;0.29;9.13;0
54.34;66.37;0.7;1;35.18;101.87;0.56;0.28;8.94;0
69.75;74.25;1;2;15.44;86.56;2.75;1.27;8.9;0.07
43.54;72.37;0.7;2;22.69;85.31;0.98;0.52;8.81;0
69.75;74.25;1;2;15.42;87.81;2.6;1.25;8.96;0
58.16;78.75;0.7;1;25.23;94.53;0.61;0.32;8.8;0
62.66;41.19;0.7;1;27.89;91.25;0.84;0.46;8.59;0
41.06;75.06;0.7;2;30.66;93.28;5.77;0.08;8.71;17.62
43.2;67.31;0.7;2;36;102.66;0.58;0.29;8.96;0
47.47;84.06;0.7;1;31.31;90.78;0.58;0.28;8.78;0
45.45;72.75;0.7;2;21.54;83.44;0.98;0.52;8.76;0
41.06;64.06;0.7;2;32.29;89.69;0.9;0.51;9.11;0
45.95;51.06;0.7;2;33.64;93.59;1.4;0.97;8.01;0
58.5;78.5;0.7;1;26.07;99.84;0.61;0.32;8.82;0
49.61;38.06;0.7;2;32.58;94.69;0.58;0.24;8.66;0
51.97;38.31;0.7;2;32.41;98.12;0.58;0.26;8.58;0
43.42;72.44;0.7;2;22.44;83.59;1.03;0.56;8.8;0
50.96;39.69;0.7;2;30.41;94.69;0.64;0.32;8.62;0
56.59;69.75;0.7;1;30.44;87.03;0.72;0.4;8.86;0
50.29;68.94;0.7;1;33.15;92.34;0.65;0.28;8.82;0
50.96;65;0.7;1;32.86;92.19;2.77;1.12;9.11;0
48.71;73.25;0.7;2;19.44;84.84;1.15;0.61;9.04;0
37.13;84.87;0.7;2;32.44;89.69;0.58;0.22;8.7;0
42.3;86.25;0.7;2;33.19;101.41;0.61;0.24;8.61;0
46.8;62.06;0.7;2;31.73;88.59;5.74;1.31;9.03;20.4
56.7;62.44;0.7;2;34.18;96.72;2.67;1.29;9.13;0
65.14;37.75;0.7;1;32.7;95;0.58;0.24;8.62;0
54;40.12;0.7;2;29.63;102.97;0.72;0.37;8.54;0
53.55;64.81;0.7;1;30.49;88.44;1.52;0.76;9.43;0
41.96;65.5;0.7;2;31.93;91.87;3.33;1.25;9.25;0
44.44;64.19;0.7;2;34.97;98.12;1.07;0.57;9.06;0
53.89;67.75;0.7;1;35.46;99.84;0.63;0.32;9.09;0
62.56;50.56;0.7;1;33.99;95;2.01;1.02;8.01;0
45.4;48.25;0.7;2;31.18;86.72;1.64;1.04;7.98;0
